N,Time
349614,2.988667
349814,2.113000
350014,2.436667
350214,2.171667
350414,2.368333
350614,2.472000
350814,2.549000
351014,2.440667
351214,2.048000
351414,2.490667
351614,2.047000
351814,2.651333
352014,2.395667
352214,2.612333
352414,2.182333
352614,2.186000
352814,2.618667
353014,2.450333
353214,2.780667
353414,2.616333
353614,2.009000
353814,2.674667
354014,2.165667
354214,2.538000
354414,2.174000
354614,2.063667
354814,2.360667
355014,2.035000
355214,2.369667
355414,2.666000
355614,2.457333
355814,2.550667
356014,2.386333
356214,2.094667
356414,2.211333
356614,2.700667
356814,2.298667
357014,2.432000
357214,2.590667
357414,2.373333
357614,2.268000
357814,2.217000
358014,2.294000
358214,2.189000
358414,2.256667
358614,2.593000
358814,2.519000
359014,2.124333
359214,2.156333
359414,2.265667
359614,2.336333
359814,2.536000
360014,2.457667
360214,2.182333
360414,2.105000
360614,2.470000
360814,2.437667
361014,2.487333
361214,2.658667
361414,2.220000
361614,2.543333
361814,2.745667
362014,2.353667
362214,2.489333
362414,2.695000
362614,2.064667
362814,2.063667
363014,2.365000
363214,2.557000
363414,2.787333
363614,2.266000
363814,2.501333
364014,2.281000
364214,2.399333
364414,2.372333
364614,2.245667
364814,2.141000
365014,2.483667
365214,2.230667
365414,2.663333
365614,2.342667
365814,2.614000
366014,2.701333
366214,2.654667
366414,2.205000
366614,2.445000
366814,2.624000
367014,2.753000
367214,2.448000
367414,2.698667
367614,2.123333
367814,2.522000
368014,2.241000
368214,2.360000
368414,2.688333
368614,3.121333
368814,2.413000
369014,2.481333
369214,2.750333
369414,2.537667
369614,2.911000
369814,2.941000
370014,2.254667
370214,2.261667
370414,2.247000
370614,2.826333
370814,2.749000
371014,2.727333
371214,2.598667
371414,2.227667
371614,2.311667
371814,2.451333
372014,2.720000
372214,2.361000
372414,2.554333
372614,2.178667
372814,2.239667
373014,2.289667
373214,2.652333
373414,2.322000
373614,2.389667
373814,2.574333
374014,2.336667
374214,2.790000
374414,2.772667
374614,2.550000
374814,2.583333
375014,2.647000
375214,2.534000
375414,2.343667
375614,2.794667
375814,2.272000
376014,2.621667
376214,2.628000
376414,2.311000
376614,2.710333
376814,2.500667
377014,2.395000
377214,2.641667
377414,2.345333
377614,2.183333
377814,2.507667
378014,2.537667
378214,2.905667
378414,2.768333
378614,2.646000
378814,2.564667
379014,2.594000
379214,2.831333
379414,3.085333
379614,2.390000
379814,2.584667
380014,2.268333
380214,2.770333
380414,2.509000
380614,2.321000
380814,2.896667
381014,2.473333
381214,2.213667
381414,2.975000
381614,2.612000
381814,2.898000
382014,2.403667
382214,2.992000
382414,2.251333
382614,2.644667
382814,2.497667
383014,2.815333
383214,2.890000
383414,2.331000
383614,2.444333
383814,2.478333
384014,2.975000
384214,2.419000
384414,2.420333
384614,2.875333
384814,2.392667
385014,2.697333
385214,2.768667
385414,2.666000
385614,2.593000
385814,2.403667
386014,2.202333
386214,2.918333
386414,2.759333
386614,3.174667
386814,2.340333
387014,2.656333
387214,2.309333
387414,2.813667
387614,2.665667
387814,2.513333
388014,2.372000
388214,2.447333
388414,2.466000
388614,2.755667
388814,2.408667
389014,2.907333
389214,2.796333
389414,2.963667
389614,2.436000
389814,2.256333
390014,2.414667
390214,2.640000
390414,2.467667
390614,2.539333
390814,2.601000
391014,2.418000
391214,2.393000
391414,2.935000
391614,2.467667
391814,2.752333
392014,2.277333
392214,2.481000
392414,3.024333
392614,3.251333
392814,3.417000
393014,2.863667
393214,2.652667
393414,2.522667
393614,3.012333
393814,2.444000
394014,2.228333
394214,3.112667
394414,2.986000
394614,2.214667
394814,2.514333
395014,2.450667
395214,3.058667
395414,3.129333
395614,3.555333
395814,2.408000
396014,2.673000
396214,3.087000
396414,2.330667
396614,3.003667
396814,2.801667
397014,3.593000
397214,2.392000
397414,2.408667
397614,2.664333
397814,2.634000
398014,2.810667
398214,2.585333
398414,2.663667
398614,2.575333
398814,2.579667
399014,2.611000
399214,3.103667
399414,3.019000
399614,2.387000
399814,2.942000
400014,2.832667
400214,2.917333
400414,2.455667
400614,2.829333
400814,2.607667
401014,2.768667
401214,2.991000
401414,2.520667
401614,2.844000
401814,2.596333
402014,2.460667
402214,2.946667
402414,2.635000
402614,3.059333
402814,3.088667
403014,2.408667
403214,2.618333
403414,2.359667
403614,2.776667
403814,2.883333
404014,2.688667
404214,2.593333
404414,2.456333
404614,2.865000
404814,2.686667
405014,2.766333
405214,2.687333
405414,2.920667
405614,2.803000
405814,2.501667
406014,2.801333
406214,2.432333
406414,2.716000
406614,2.977000
406814,2.468667
407014,2.876667
407214,3.105667
407414,2.937333
407614,3.189333
407814,2.347000
408014,2.919000
408214,2.494667
408414,2.458667
408614,2.320667
408814,2.665667
409014,2.709333
409214,2.987667
409414,3.168667
409614,2.629333
409814,3.030000
410014,2.814667
410214,2.456667
410414,2.433667
410614,2.654667
410814,2.795333
411014,2.831000
411214,3.007333
411414,2.509667
411614,2.539000
411814,2.844333
412014,2.949000
412214,2.928333
412414,2.668333
412614,2.607333
412814,2.880667
413014,3.024333
413214,2.778000
413414,3.149333
413614,2.425333
413814,2.714667
414014,2.367333
414214,2.782667
414414,3.179000
414614,3.165667
414814,2.647667
415014,2.931000
415214,2.699000
415414,2.697000
415614,2.897000
415814,2.972667
416014,2.402000
416214,2.774333
416414,2.782333
416614,2.896667
416814,2.947000
417014,2.733667
417214,2.580000
417414,2.773000
417614,3.379333
417814,3.333000
418014,2.479667
418214,2.617333
418414,2.552667
418614,2.692000
418814,2.405667
419014,2.730333
419214,3.258667
419414,2.626000
419614,2.711000
419814,2.652333
420014,2.871667
420214,3.180667
420414,2.844333
420614,2.805333
420814,2.541333
421014,3.088000
421214,3.070333
421414,3.154667
421614,3.102667
421814,2.792000
422014,2.773000
422214,2.785333
422414,2.920667
422614,3.010000
422814,3.308667
423014,2.550667
423214,2.876667
423414,2.804000
423614,3.243333
423814,3.264333
424014,2.976000
424214,2.895667
424414,2.915667
424614,2.782000
424814,2.603333
425014,2.859333
425214,2.603333
425414,3.019000
425614,2.830000
425814,2.794333
426014,2.715000
426214,3.168333
426414,2.684000
426614,2.613667
426814,2.935000
427014,2.921333
427214,3.045000
427414,2.697000
427614,2.558333
427814,2.804667
428014,2.771667
428214,3.233667
428414,3.076667
428614,2.549667
428814,2.870667
429014,2.474000
429214,3.015333
429414,2.632000
429614,3.030667
429814,2.532333
430014,3.194667
430214,3.217000
430414,3.061667
430614,2.841667
430814,3.091667
431014,2.516667
431214,3.178000
431414,2.811667
431614,3.234667
431814,3.342000
432014,2.665333
432214,3.037000
432414,2.913667
432614,2.866000
432814,3.134333
433014,2.898000
433214,2.902667
433414,2.784667
433614,2.822333
433814,2.759000
434014,2.752000
434214,2.986333
434414,2.533333
434614,2.830000
434814,3.345667
435014,2.739000
435214,3.214667
435414,3.138000
435614,2.576000
435814,2.742667
436014,3.097667
436214,2.554667
436414,3.156333
436614,2.646000
436814,2.913333
437014,2.756333
437214,2.998667
437414,2.964333
437614,3.020333
437814,2.810667
438014,3.250000
438214,2.903333
438414,2.831000
438614,2.807667
438814,3.179333
439014,2.798333
439214,2.848000
439414,3.193000
439614,3.035667
439814,2.851333
440014,3.055667
440214,2.536667
440414,2.935333
440614,2.668000
440814,3.028667
441014,2.812333
441214,3.447333
441414,2.549000
441614,2.620000
441814,3.260000
442014,3.157667
442214,2.902667
442414,2.875000
442614,2.646333
442814,2.755333
443014,3.327667
443214,3.204000
443414,3.417667
443614,2.731000
443814,2.568000
444014,3.395333
444214,2.584667
444414,3.060000
444614,2.954000
444814,2.681333
445014,2.802000
445214,3.368667
445414,3.280000
445614,3.135333
445814,3.225667
446014,2.853000
446214,2.853333
446414,2.915667
446614,3.464333
446814,3.563333
447014,2.547333
447214,2.977000
447414,3.083667
447614,3.342000
447814,3.606333
448014,2.756000
448214,2.746667
448414,2.757000
448614,3.323000
448814,3.210000
449014,3.062667
449214,2.643000
449414,3.115333
449614,2.765333
449814,3.129000
450014,3.008000
450214,2.879000
450414,3.003000
450614,2.883667
450814,2.851667
451014,2.879667
451214,3.109333
451414,3.033000
451614,2.599000
451814,3.017333
452014,2.653667
452214,3.233333
452414,3.408000
452614,2.887667
452814,2.839000
453014,3.196000
453214,2.973667
453414,3.250667
453614,3.461000
453814,2.792333
454014,2.704333
454214,2.840667
454414,3.052667
454614,2.873000
454814,3.347667
455014,2.858333
455214,2.739333
455414,3.081333
455614,2.727000
455814,2.749333
456014,2.691333
456214,2.763000
456414,3.199000
456614,3.433333
456814,2.911667
457014,3.171333
457214,2.626667
457414,3.317000
457614,3.660000
457814,2.651333
458014,3.153333
458214,2.886333
458414,2.799667
458614,3.034667
458814,3.097667
459014,3.241667
459214,2.743000
459414,2.654333
459614,3.231000
459814,2.897667
460014,2.844000
460214,2.723000
460414,3.095667
460614,2.876000
460814,2.896667
461014,2.950667
461214,2.768667
461414,2.837333
461614,2.736000
461814,3.091667
462014,2.869333
462214,2.813000
462414,2.864333
462614,2.944000
462814,2.947333
463014,3.081000
463214,3.138333
463414,2.961333
463614,3.645000
463814,3.088667
464014,2.752333
464214,3.203333
464414,2.923333
464614,3.342667
464814,2.874000
465014,3.498000
465214,2.726333
465414,2.650667
465614,3.011333
465814,3.596000
466014,3.072333
466214,2.965667
466414,3.046000
466614,2.884333
466814,3.534667
467014,2.825667
467214,3.319333
467414,2.742000
467614,2.797000
467814,3.097000
468014,3.244333
468214,3.167333
468414,3.588667
468614,2.674667
468814,3.164000
469014,2.891667
469214,3.306333
469414,3.767333
469614,2.957000
469814,2.898000
470014,3.491333
470214,3.033000
470414,2.883333
470614,3.569667
470814,3.076000
471014,3.338333
471214,3.401667
471414,3.018667
471614,3.117000
471814,3.023000
472014,2.902000
472214,3.556000
472414,3.005000
472614,3.250000
472814,2.979667
473014,2.838000
473214,3.101000
473414,3.036333
473614,2.780000
473814,3.031000
474014,3.170333
474214,3.002667
474414,2.716333
474614,3.116667
474814,2.788667
475014,3.497000
475214,3.250000
475414,3.238333
475614,3.045667
475814,3.123000
476014,3.270667
476214,3.368000
476414,2.901333
476614,3.078333
476814,3.802667
477014,3.580667
477214,2.949000
477414,3.015333
477614,3.251333
477814,3.340000
478014,3.237667
478214,3.130333
478414,3.625333
478614,2.902000
478814,2.924000
479014,3.155333
479214,3.231000
479414,3.293667
479614,3.358333
479814,2.757333
480014,2.908667
480214,3.306000
480414,3.716333
480614,4.047000
480814,2.890667
481014,3.225667
481214,3.631333
481414,2.769667
481614,3.240667
481814,2.975000
482014,2.923667
482214,3.165000
482414,3.305000
482614,3.496333
482814,3.050333
483014,3.114667
483214,3.174667
483414,3.286667
483614,3.266667
483814,3.521667
484014,3.614667
484214,3.180667
484414,3.959333
484614,3.083000
484814,3.346333
485014,3.882000
485214,2.844667
485414,3.314667
485614,2.983333
485814,3.296000
486014,3.595333
486214,3.039000
486414,3.160000
486614,2.810000
486814,3.340333
487014,3.051333
487214,2.967000
487414,3.150667
487614,2.867667
487814,3.242000
488014,3.613000
488214,2.916667
488414,2.980333
488614,2.930000
488814,2.997333
489014,3.515667
489214,3.134333
489414,3.106333
489614,2.961000
489814,3.128667
490014,3.698000
490214,2.970667
490414,3.002333
490614,3.604000
490814,2.952333
491014,3.144000
491214,3.571000
491414,3.555333
491614,3.233667
491814,3.109333
492014,3.171333
492214,3.595333
492414,3.166333
492614,2.842667
492814,3.659000
493014,2.958333
493214,3.255000
493414,3.314667
493614,2.780000
493814,3.606667
494014,4.028667
494214,2.935667
494414,3.106667
494614,3.256667
494814,3.216333
495014,3.257000
495214,3.029333
495414,3.087333
495614,3.015000
495814,3.291000
496014,3.552333
496214,3.342000
496414,3.076000
496614,3.129333
496814,3.484667
497014,3.772333
497214,3.292333
497414,3.055000
497614,3.184000
497814,3.387000
498014,3.402000
498214,3.418333
498414,3.368000
498614,2.821333
498814,3.198667
499014,3.195000
499214,3.329333
499414,3.573333
499614,3.090333
499814,3.379000
500014,3.622000
500214,3.530333
500414,3.514333
500614,3.241667
500814,3.007333
501014,3.380333
501214,3.055667
501414,3.747667
501614,3.500000
501814,3.204667
502014,3.048667
502214,3.142667
502414,2.901667
502614,3.503667
502814,3.163000
503014,3.751000
503214,3.963333
503414,3.577333
503614,3.249333
503814,3.220000
504014,3.724000
504214,3.478333
504414,3.317000
504614,3.480000
504814,3.232333
505014,3.479333
505214,3.296333
505414,3.199667
505614,3.371333
505814,3.371333
506014,3.220000
506214,3.205333
506414,3.396000
506614,3.552333
506814,3.366000
507014,3.177000
507214,3.354667
507414,3.878667
507614,3.149667
507814,3.162667
508014,3.908667
508214,2.990667
508414,3.638333
508614,3.374000
508814,3.543333
509014,3.881667
509214,3.210333
509414,3.244667
509614,3.608667
509814,3.741667
510014,3.033000
510214,3.302333
510414,3.263667
510614,3.241000
510814,3.789333
511014,2.925667
511214,3.357667
511414,3.194333
511614,3.036000
511814,3.147000
512014,3.514000
512214,3.581667
512414,3.068333
512614,3.315333
512814,3.409000
513014,3.319667
513214,2.944333
513414,3.547000
513614,3.380000
513814,3.311667
514014,3.170000
514214,3.936000
514414,3.335667
514614,3.141000
514814,3.133333
515014,3.005000
515214,3.591000
515414,3.374000
515614,3.560333
515814,3.423000
516014,3.146667
516214,3.372333
516414,3.926667
516614,3.493000
516814,3.129333
517014,3.525667
517214,3.652333
517414,3.424333
517614,3.705000
517814,2.985667
518014,4.005333
518214,3.528333
518414,3.169333
518614,3.571667
518814,3.438667
519014,3.097000
519214,3.241333
519414,2.936667
519614,3.606667
519814,3.139667
520014,3.386667
520214,3.409667
520414,3.413667
520614,3.660667
520814,3.577333
521014,3.188333
521214,2.960333
521414,2.991000
521614,3.475000
521814,3.802333
522014,3.780667
522214,3.103000
522414,3.707000
522614,3.452000
522814,3.222333
523014,3.496333
523214,3.242000
523414,3.376667
523614,4.036000
523814,3.428000
524014,4.239667
524214,3.147667
524414,3.227000
524614,3.353667
524814,3.416333
525014,3.826000
525214,3.437667
525414,3.280000
525614,3.164000
525814,3.299333
526014,3.385667
526214,3.058000
526414,3.140667
526614,3.467000
526814,3.010333
527014,3.686667
527214,3.662000
527414,3.232000
527614,3.601667
527814,3.336667
528014,3.378000
528214,3.955000
528414,4.187333
528614,3.092333
528814,3.307333
529014,3.131667
529214,3.669000
529414,3.614333
529614,3.229333
529814,3.224333
530014,3.685333
530214,3.083333
530414,3.350667
530614,3.825333
530814,3.079667
531014,3.545667
531214,3.719000
531414,3.355333
531614,3.513333
531814,3.418333
532014,3.341667
532214,3.550333
532414,3.305333
532614,3.454333
532814,3.656000
533014,3.203000
533214,4.117000
533414,3.367000
533614,3.578333
533814,3.776667
534014,3.321000
534214,4.213000
534414,3.606667
534614,3.864000
534814,3.205000
535014,3.844667
535214,3.764000
535414,3.328333
535614,3.112000
535814,3.217667
536014,3.554333
536214,3.227000
536414,3.432000
536614,3.155667
536814,3.954333
537014,3.221333
537214,3.877333
537414,3.686667
537614,3.286667
537814,3.610667
538014,3.292000
538214,3.588667
538414,3.898667
538614,3.617333
538814,3.391333
539014,3.326000
539214,3.874333
539414,3.725333
539614,3.854000
539814,3.329333
540014,3.485667
540214,3.383000
540414,3.263667
540614,3.748000
540814,3.540667
541014,3.713000
541214,3.610667
541414,3.925000
541614,3.319000
541814,3.646667
542014,3.708000
542214,3.206667
542414,3.619667
542614,4.082667
542814,3.452000
543014,3.666333
543214,3.615000
543414,3.671333
543614,3.564333
543814,3.909333
544014,4.075000
544214,3.175333
544414,3.342667
544614,3.499000
544814,3.740333
545014,4.017333
545214,3.715000
545414,3.124000
545614,3.722333
545814,3.698000
546014,3.296000
546214,3.768000
546414,3.161667
546614,3.346333
546814,3.356000
547014,3.391000
547214,3.294000
547414,3.786667
547614,3.191333
547814,3.576667
548014,3.537667
548214,3.646667
548414,4.004667
548614,3.300000
548814,3.757000
549014,3.675667
549214,3.495667
549414,3.499000
549614,3.452000
549814,3.394000
550014,3.524667
550214,4.317667
550414,3.421000
550614,3.326667
550814,3.925333
551014,3.537667
551214,3.845000
551414,4.092000
551614,3.665333
551814,3.575000
552014,3.426667
552214,3.831667
552414,4.125333
552614,3.374333
552814,3.688667
553014,3.698000
553214,3.540000
553414,3.925333
553614,3.387667
553814,3.871667
554014,3.627667
554214,3.191333
554414,3.828333
554614,3.701000
554814,3.851000
555014,3.496000
555214,3.544000
555414,3.261000
555614,3.789000
555814,3.599333
556014,3.454333
556214,3.256667
556414,3.395333
556614,3.611000
556814,3.903333
557014,3.719667
557214,3.715667
557414,4.169667
557614,3.861667
557814,3.787333
558014,3.449000
558214,3.870333
558414,3.210000
558614,3.286667
558814,3.783333
559014,3.214333
559214,4.151333
559414,3.432667
559614,3.382333
559814,3.399000
560014,3.465333
560214,3.312667
560414,3.159667
560614,4.300333
560814,3.464000
561014,3.525667
561214,3.629333
561414,3.298667
561614,3.893667
561814,3.684000
562014,3.729667
562214,3.447000
562414,3.857000
562614,3.201000
562814,3.911333
563014,4.449333
563214,3.260333
563414,3.530000
563614,3.936667
563814,4.091000
564014,3.832667
564214,3.371333
564414,3.870667
564614,3.471667
564814,3.318333
565014,3.649333
565214,3.344667
565414,3.515333
565614,4.158333
565814,3.444000
566014,3.642333
566214,3.318333
566414,3.649667
566614,3.756000
566814,3.895000
567014,3.708667
567214,3.531333
567414,3.476000
567614,3.666000
567814,3.858333
568014,3.580000
568214,4.052000
568414,3.281000
568614,3.648333
568814,3.653333
569014,3.439667
569214,3.780000
569414,3.508667
569614,3.534667
569814,4.049000
570014,3.249667
570214,3.352000
570414,3.409333
570614,4.063333
570814,3.850667
571014,4.027667
571214,3.618333
571414,3.425667
571614,3.985667
571814,4.093333
572014,3.306667
572214,3.503667
572414,3.806000
572614,3.360000
572814,3.641000
573014,3.822333
573214,3.678667
573414,3.876667
573614,3.568333
573814,3.894333
574014,4.580667
574214,3.478667
574414,3.843667
574614,3.797667
574814,3.408000
575014,3.549667
575214,4.033667
575414,4.170333
575614,3.457000
575814,3.466667
576014,3.834667
576214,3.795667
576414,3.715000
576614,3.258333
576814,3.727667
577014,3.563000
577214,4.071333
577414,4.258000
577614,3.570333
577814,3.919667
578014,4.151333
578214,3.900667
578414,4.000667
578614,3.476333
578814,3.947333
579014,3.915333
579214,3.773667
579414,3.937667
579614,3.480667
579814,4.242333
580014,3.553333
580214,3.925000
580414,4.134667
580614,3.455667
580814,3.945333
581014,3.547667
581214,3.792667
581414,4.059667
581614,3.582667
581814,3.826333
582014,3.827000
582214,4.494333
582414,3.554000
582614,4.009000
582814,3.695667
583014,3.624000
583214,3.695000
583414,4.028000
583614,3.885333
583814,3.837333
584014,3.787333
584214,4.086333
584414,3.881000
584614,3.706000
584814,3.715667
585014,3.469333
585214,3.680000
585414,3.674000
585614,3.583000
585814,3.748667
586014,3.875333
586214,3.646000
586414,4.033667
586614,4.125333
586814,3.856333
587014,4.243333
587214,3.963667
587414,4.072333
587614,3.806667
587814,3.751333
588014,4.244333
588214,4.023667
588414,3.376000
588614,3.834333
588814,3.935000
589014,3.864333
589214,3.743333
589414,3.579000
589614,3.747333
589814,4.030000
590014,3.835667
590214,3.754000
590414,4.354000
590614,4.122000
590814,3.846333
591014,4.755667
591214,3.649667
591414,3.847000
591614,3.775333
591814,3.943667
592014,3.480000
592214,3.724000
592414,3.928000
592614,3.434000
592814,4.013000
593014,4.397000
593214,4.203000
593414,4.115333
593614,3.699000
593814,3.496667
594014,4.404000
594214,3.606333
594414,4.121000
594614,3.669000
594814,3.890333
595014,3.471667
595214,3.933000
595414,3.405667
595614,3.920667
595814,3.725333
596014,3.561000
596214,4.079000
596414,3.940000
596614,3.936333
596814,3.468333
597014,3.684333
597214,3.686000
597414,4.051667
597614,4.516333
597814,3.638667
598014,3.846333
598214,4.016000
598414,4.393667
598614,3.653000
598814,3.854000
599014,3.815667
599214,3.756000
599414,3.763333
599614,3.818333
599814,3.425000
600014,3.877667
600214,3.952000
600414,4.204667
600614,4.457000
600814,3.734333
601014,3.636000
601214,4.037333
601414,4.665333
601614,4.179667
601814,3.506333
602014,4.674000
602214,4.751333
602414,4.030667
602614,3.856333
602814,3.538000
603014,3.831667
603214,3.893000
603414,4.478667
603614,4.372667
603814,3.775667
604014,4.017667
604214,4.316667
604414,4.130333
604614,3.592000
604814,3.722000
605014,4.507667
605214,4.058333
605414,4.144000
605614,4.183333
605814,3.448667
606014,3.449667
606214,3.952333
606414,3.918667
606614,4.281000
606814,3.945667
607014,4.943000
607214,4.839333
607414,3.972333
607614,3.890667
607814,4.033667
608014,4.315667
608214,3.993333
608414,4.432000
608614,3.562667
608814,4.151667
609014,3.746333
609214,3.838333
609414,4.034000
609614,3.784000
609814,3.739667
610014,3.842667
610214,3.945000
610414,4.068333
610614,3.685000
610814,4.364000
611014,3.593667
611214,4.005000
611414,5.399333
611614,3.746333
611814,4.216000
612014,4.048000
612214,4.050667
612414,4.583333
612614,3.674667
612814,4.626000
613014,4.392000
613214,4.424000
613414,3.922667
613614,3.562667
613814,4.220667
614014,3.936000
614214,4.586000
614414,4.235333
614614,3.974333
614814,3.949000
615014,3.793333
615214,4.212333
615414,3.827667
615614,4.321667
615814,3.981000
616014,4.244000
616214,4.190667
616414,3.622333
616614,3.996667
616814,3.764667
617014,3.957000
617214,3.993000
617414,3.987333
617614,3.922333
617814,4.119333
618014,4.101667
618214,3.742333
618414,3.778667
618614,3.906000
618814,4.168333
619014,4.501667
619214,3.897333
619414,3.964000
619614,3.794333
619814,3.933000
620014,4.230333
620214,3.824000
620414,4.521667
620614,3.745000
620814,4.154333
621014,4.592333
621214,3.981667
621414,3.982000
621614,4.489667
621814,5.016667
622014,4.341667
622214,3.519333
622414,3.973333
622614,4.214333
622814,3.869000
623014,4.202000
623214,4.337000
623414,4.880333
623614,3.834000
623814,3.898667
624014,3.949000
624214,4.220667
624414,3.915333
624614,4.329000
624814,3.706667
625014,3.725000
625214,3.841000
625414,4.271333
625614,4.201667
625814,4.270000
626014,3.860333
626214,4.016000
626414,4.274000
626614,3.557667
626814,3.738333
627014,3.741667
627214,3.723000
627414,4.035000
627614,4.183000
627814,4.845333
628014,3.928000
628214,3.794333
628414,4.203333
628614,4.053333
628814,4.528000
629014,3.610333
629214,4.526333
629414,4.314333
629614,3.912333
629814,4.017667
630014,3.823333
630214,3.939667
630414,4.405667
630614,3.757667
630814,3.951000
631014,3.976000
631214,4.092000
631414,4.306667
631614,4.496000
631814,4.052333
632014,4.021000
632214,4.186667
632414,4.037667
632614,3.961333
632814,3.920333
633014,3.733000
633214,4.209667
633414,3.836667
633614,4.009000
633814,3.830000
634014,4.037667
634214,3.817000
634414,4.451333
634614,4.453667
634814,3.740000
635014,3.855333
635214,4.073667
635414,4.514000
635614,4.181333
635814,3.813333
636014,3.907333
636214,5.074667
636414,4.451000
636614,4.340333
636814,4.103333
637014,3.771667
637214,3.745667
637414,4.780333
637614,3.797333
637814,3.956667
638014,4.338667
638214,4.921667
638414,4.416000
638614,3.865333
638814,4.308667
639014,3.973333
639214,4.691667
639414,4.454000
639614,3.857667
639814,4.605667
640014,4.889667
640214,4.052000
640414,4.737000
640614,3.987333
640814,4.091667
641014,4.129667
641214,4.491667
641414,4.198000
641614,3.731333
641814,4.222000
642014,4.179667
642214,4.268000
642414,4.352667
642614,3.844667
642814,4.168667
643014,4.335000
643214,4.294667
643414,3.935333
643614,4.255000
643814,4.138000
644014,4.265000
644214,4.184000
644414,3.940333
644614,3.898000
644814,3.756667
645014,4.387667
645214,4.522667
645414,3.924667
645614,4.160667
645814,4.425667
646014,4.144000
646214,4.389333
646414,4.123333
646614,4.647667
646814,4.828333
647014,3.661000
647214,4.506333
647414,4.086333
647614,4.045667
647814,4.050333
648014,4.165000
648214,4.201333
648414,3.888333
648614,3.970000
648814,3.871333
649014,4.182000
649214,4.457000
649414,4.085333
649614,4.004667
649814,4.140333
650014,4.225667
650214,3.872667
650414,4.031667
650614,4.007667
650814,4.625667
651014,4.124667
651214,4.063667
651414,4.432333
651614,4.213333
651814,4.550667
652014,4.228000
652214,4.063000
652414,4.268000
652614,4.576667
652814,4.876000
653014,4.275667
653214,3.998000
653414,3.944333
653614,4.399667
653814,4.865333
654014,4.794333
654214,3.928000
654414,3.966333
654614,4.782333
654814,4.539333
655014,4.559000
655214,4.150667
655414,4.175333
655614,3.871667
655814,4.626000
656014,4.666000
656214,4.175000
656414,4.077000
656614,4.396000
656814,3.866333
657014,4.431667
657214,3.844667
657414,3.877000
657614,4.052000
657814,4.229667
658014,4.259000
658214,3.863000
658414,4.425000
658614,4.086000
658814,4.757000
659014,4.323000
659214,3.843667
659414,4.218000
659614,4.631333
659814,4.191667
660014,4.030333
660214,4.478667
660414,4.320000
660614,4.398667
660814,4.053333
661014,3.886333
661214,4.094667
661414,4.673667
661614,3.968000
661814,4.082333
662014,3.779000
662214,4.365333
662414,4.222333
662614,4.287333
662814,4.096333
663014,3.861667
663214,4.264000
663414,4.344333
663614,4.532333
663814,4.430667
664014,4.837333
664214,4.505667
664414,4.639333
664614,4.174667
664814,4.944333
665014,4.971333
665214,4.101667
665414,4.604333
665614,4.083333
665814,4.254000
666014,3.899667
666214,4.605667
666414,4.385000
666614,4.574667
666814,4.506667
667014,4.122000
667214,3.918333
667414,4.125000
667614,3.987000
667814,4.379667
668014,4.121333
668214,4.393667
668414,4.367000
668614,4.858000
668814,4.836667
669014,4.760667
669214,3.953333
669414,4.235333
669614,3.974333
669814,4.501667
670014,4.846333
670214,3.965333
670414,4.216333
670614,4.269667
670814,4.496000
671014,4.732000
671214,4.280333
671414,4.223667
671614,4.404667
671814,4.259667
672014,4.736000
672214,3.987667
672414,4.958333
672614,3.886000
672814,4.580667
673014,4.001000
673214,4.540333
673414,3.841667
673614,4.391667
673814,4.455333
674014,4.533667
674214,4.565000
674414,4.540667
674614,4.427000
674814,4.497333
675014,4.544333
675214,4.106333
675414,4.054333
675614,4.127000
675814,3.863667
676014,4.231000
676214,4.340000
676414,3.857333
676614,4.313333
676814,4.030000
677014,4.386333
677214,4.395000
677414,4.745333
677614,4.808667
677814,4.348000
678014,4.322333
678214,4.101667
678414,4.009000
678614,4.093333
678814,3.979333
679014,4.383000
679214,4.583667
679414,4.284000
679614,4.156667
679814,4.533333
680014,5.095333
680214,4.266667
680414,4.386000
680614,4.170000
680814,4.646333
681014,4.022000
681214,4.499667
681414,4.316333
681614,4.268000
681814,4.372667
682014,4.552667
682214,4.241667
682414,4.126333
682614,4.824667
682814,4.267333
683014,4.734000
683214,4.208000
683414,4.332333
683614,4.269667
683814,4.151333
684014,4.413667
684214,4.591000
684414,4.191667
684614,4.022000
684814,4.630000
685014,4.659667
685214,4.184333
685414,4.952667
685614,3.949333
685814,4.250667
686014,4.995333
686214,4.046000
686414,4.483000
686614,4.959000
686814,3.969333
687014,4.444333
687214,4.074333
687414,4.421000
687614,5.075667
687814,4.272667
688014,4.104667
688214,4.491667
688414,4.213333
688614,4.443667
688814,4.379667
689014,4.658000
689214,4.091333
689414,4.093000
689614,4.365333
689814,4.325667
690014,4.470333
690214,3.944000
690414,4.249667
690614,4.584333
690814,4.640667
691014,4.784000
691214,5.016667
691414,4.249667
691614,4.343333
691814,4.126667
692014,4.084000
692214,3.896667
692414,4.885333
692614,4.255333
692814,4.375667
693014,4.120000
693214,4.163667
693414,4.325333
693614,4.192000
693814,4.781333
694014,4.450000
694214,4.389333
694414,4.098667
694614,4.910667
694814,4.821667
695014,4.519667
695214,4.466667
695414,3.951000
695614,4.054333
695814,4.231000
696014,4.281667
696214,4.710333
696414,4.628667
696614,5.103000
696814,4.418333
697014,4.440333
697214,4.169000
697414,4.456333
697614,4.197000
697814,4.307333
698014,4.184000
698214,4.166333
698414,4.943000
698614,4.195000
698814,4.200000
699014,4.556667
699214,4.106333
